PLZ Katalog Schweiz;;;;;
Land;Kanton;PLZ;Zusatzziffer;Gemeinde;Ort
Schweiz;SG;9534;0;Kirchberg (SG);Gähwil
Schweiz;SG;9602;0;Kirchberg (SG);Bazenheid
Schweiz;SG;9602;2;Kirchberg (SG);Müselbach
Schweiz;SG;9601;0;Lütisburg;Lütisburg Station
Schweiz;SG;9604;0;Lütisburg;Lütisburg
Schweiz;SG;9604;2;Lütisburg;Unterrindal
Schweiz;SG;9607;0;Mosnang;Mosnang
Schweiz;SG;9612;0;Mosnang;Dreien
Schweiz;SG;9613;0;Mosnang;Mühlrüti
Schweiz;SG;9614;0;Mosnang;Libingen
Schweiz;SG;9606;0;Bütschwil-Ganterschwil;Bütschwil
Schweiz;SG;9608;0;Bütschwil-Ganterschwil;Ganterschwil
Schweiz;SG;9615;0;Bütschwil-Ganterschwil;Dietfurt
Schweiz;SG;9113;0;Degersheim;Degersheim
Schweiz;SG;9116;0;Degersheim;Wolfertswil
Schweiz;SG;9230;0;Flawil;Flawil
Schweiz;SG;9231;0;Flawil;Egg (Flawil)
Schweiz;SG;9243;0;Jonschwil;Jonschwil
Schweiz;SG;9532;0;Jonschwil;Rickenbach b. Wil
Schweiz;SG;9536;0;Jonschwil;Schwarzenbach SG
Schweiz;SG;9604;1;Jonschwil;Oberrindal
Schweiz;SG;9240;2;Oberuzwil;Niederglatt SG
Schweiz;SG;9242;0;Oberuzwil;Oberuzwil
Schweiz;SG;9248;0;Oberuzwil;Bichwil
Schweiz;SG;9240;0;Uzwil;Uzwil
Schweiz;SG;9244;0;Uzwil;Niederuzwil
Schweiz;SG;9247;0;Uzwil;Henau
Schweiz;SG;9249;0;Uzwil;Algetshausen
Schweiz;SG;9249;1;Uzwil;Niederstetten
Schweiz;SG;9249;2;Uzwil;Oberstetten
Schweiz;SG;9246;0;Niederbüren;Niederbüren
Schweiz;SG;9525;0;Niederhelfenschwil;Lenggenwil
Schweiz;SG;9526;0;Niederhelfenschwil;Zuckenriet
Schweiz;SG;9527;0;Niederhelfenschwil;Niederhelfenschwil
Schweiz;SG;9203;0;Oberbüren;Niederwil SG
Schweiz;SG;9245;0;Oberbüren;Oberbüren
Schweiz;SG;9245;2;Oberbüren;Sonnental
Schweiz;SG;9523;0;Zuzwil (SG);Züberwangen
Schweiz;SG;9524;0;Zuzwil (SG);Zuzwil SG
Schweiz;SG;9500;0;Wil (SG);Wil SG
Schweiz;SG;9512;0;Wil (SG);Rossrüti
Schweiz;SG;9552;0;Wil (SG);Bronschhofen
Schweiz;SG;9204;0;Andwil (SG);Andwil SG
Schweiz;SG;9030;0;Gaiserwald;Abtwil SG
Schweiz;SG;9030;3;Gaiserwald;St. Josefen
Schweiz;SG;9032;0;Gaiserwald;Engelburg
Schweiz;SG;9200;0;Gossau (SG);Gossau SG
Schweiz;SG;9212;0;Gossau (SG);Arnegg
Schweiz;SG;9205;0;Waldkirch;Waldkirch
Schweiz;SG;9304;0;Waldkirch;Bernhardzell
Schweiz;GR;7431;1;Mutten;Mutten
Schweiz;GR;7431;2;Mutten;Obermutten
Schweiz;GR;7077;0;Vaz/Obervaz;Valbella
Schweiz;GR;7078;0;Vaz/Obervaz;Lenzerheide/Lai
Schweiz;GR;7082;0;Vaz/Obervaz;Vaz/Obervaz
Schweiz;GR;7450;0;Vaz/Obervaz;Tiefencastel
Schweiz;GR;7083;0;Lantsch/Lenz;Lantsch/Lenz
Schweiz;GR;7493;0;Schmitten (GR);Schmitten (Albula)
Schweiz;GR;7482;0;Bergün/Bravuogn;Bergün/Bravuogn
Schweiz;GR;7482;1;Bergün/Bravuogn;Preda
Schweiz;GR;7482;2;Bergün/Bravuogn;Stugl/Stuls
Schweiz;GR;7484;0;Bergün/Bravuogn;Latsch
Schweiz;GR;7477;0;Filisur;Filisur
Schweiz;GR;7084;0;Albula/Alvra;Brienz/Brinzauls GR
Schweiz;GR;7450;0;Albula/Alvra;Tiefencastel
Schweiz;GR;7451;0;Albula/Alvra;Alvaschein
Schweiz;GR;7458;0;Albula/Alvra;Mon
Schweiz;GR;7459;0;Albula/Alvra;Stierva
Schweiz;GR;7472;0;Albula/Alvra;Surava
Schweiz;GR;7473;0;Albula/Alvra;Alvaneu Bad
Schweiz;GR;7492;0;Albula/Alvra;Alvaneu Dorf
Schweiz;GR;7452;0;Surses;Cunter
Schweiz;GR;7453;0;Surses;Tinizong
Schweiz;GR;7454;0;Surses;Rona
Schweiz;GR;7455;0;Surses;Mulegns
Schweiz;GR;7456;0;Surses;Sur
Schweiz;GR;7456;2;Surses;Marmorera
Schweiz;GR;7457;0;Surses;Bivio
Schweiz;GR;7460;0;Surses;Savognin
Schweiz;GR;7462;0;Surses;Salouf
Schweiz;GR;7463;0;Surses;Riom
Schweiz;GR;7463;0;Surses;Riom
Schweiz;GR;7464;0;Surses;Parsonz
Schweiz;GR;7743;0;Brusio;Brusio
Schweiz;GR;7744;0;Brusio;Campocologno
Schweiz;GR;7747;0;Brusio;Viano
Schweiz;GR;7748;0;Brusio;Campascio
Schweiz;GR;7710;0;Poschiavo;Ospizio Bernina
Schweiz;GR;7710;2;Poschiavo;Alp Grüm
Schweiz;GR;7741;0;Poschiavo;S. Carlo (Poschiavo)
Schweiz;GR;7742;0;Poschiavo;Poschiavo
Schweiz;GR;7742;2;Poschiavo;Sfazù
Schweiz;GR;7742;3;Poschiavo;La Rösa
Schweiz;GR;7743;2;Poschiavo;Miralago
Schweiz;GR;7745;0;Poschiavo;Li Curt
Schweiz;GR;7746;0;Poschiavo;Le Prese
Schweiz;GR;7153;0;Falera;Falera
Schweiz;GR;7031;0;Laax;Laax GR
Schweiz;GR;7032;0;Laax;Laax GR 2
Schweiz;GR;7152;0;Sagogn;Sagogn
Schweiz;GR;7151;0;Schluein;Schluein
Schweiz;GR;7116;2;Vals;St. Martin (Lugnez)
Schweiz;GR;7132;0;Vals;Vals
Schweiz;GR;7159;0;Andiast;Andiast
Schweiz;GR;7158;0;Waltensburg/Vuorz;Waltensburg/Vuorz
Schweiz;GR;7110;0;Lumnezia;Peiden
Schweiz;GR;7113;0;Lumnezia;Camuns
Schweiz;GR;7114;0;Lumnezia;Uors (Lumnezia)
Schweiz;GR;7115;0;Lumnezia;Surcasti
Schweiz;GR;7116;0;Lumnezia;Tersnaus
Schweiz;GR;7142;0;Lumnezia;Cumbel
Schweiz;GR;7143;0;Lumnezia;Morissen
Schweiz;GR;7144;0;Lumnezia;Vella
Schweiz;GR;7145;0;Lumnezia;Degen
Schweiz;GR;7146;0;Lumnezia;Vattiz
Schweiz;GR;7147;0;Lumnezia;Vignogn
Schweiz;GR;7148;0;Lumnezia;Lumbrein
Schweiz;GR;7149;0;Lumnezia;Vrin
Schweiz;GR;7111;0;Ilanz/Glion;Pitasch
Schweiz;GR;7112;0;Ilanz/Glion;Duvin
Schweiz;GR;7126;0;Ilanz/Glion;Castrisch
Schweiz;GR;7127;0;Ilanz/Glion;Sevgein
Schweiz;GR;7128;0;Ilanz/Glion;Riein
Schweiz;GR;7130;0;Ilanz/Glion;Ilanz
Schweiz;GR;7130;2;Ilanz/Glion;Schnaus
Schweiz;GR;7130;2;Ilanz/Glion;Schnaus
Schweiz;GR;7141;0;Ilanz/Glion;Luven
Schweiz;GR;7154;0;Ilanz/Glion;Ruschein
Schweiz;GR;7155;0;Ilanz/Glion;Ladir
Schweiz;GR;7155;0;Ilanz/Glion;Ladir
Schweiz;GR;7156;0;Ilanz/Glion;Rueun
Schweiz;GR;7156;1;Ilanz/Glion;Pigniu
Schweiz;GR;7157;0;Ilanz/Glion;Siat
Schweiz;GR;7413;0;Fürstenau;Fürstenaubruck
Schweiz;GR;7414;0;Fürstenau;Fürstenau
Schweiz;GR;7405;0;Rothenbrunnen;Rothenbrunnen
Schweiz;GR;7412;0;Scharans;Scharans
Schweiz;GR;7411;0;Sils im Domleschg;Sils im Domleschg
Schweiz;GR;7408;0;Cazis;Cazis
Schweiz;GR;7408;1;Cazis;Realta
Schweiz;GR;7421;0;Cazis;Summaprada
Schweiz;GR;7422;0;Cazis;Tartar
Schweiz;GR;7423;0;Cazis;Sarn
Schweiz;GR;7423;2;Cazis;Portein
Schweiz;GR;7424;0;Cazis;Präz
Schweiz;GR;7424;1;Cazis;Dalin
Schweiz;GR;7426;0;Flerden;Flerden
Schweiz;GR;7426;0;Flerden;Flerden
Schweiz;GR;7425;0;Masein;Masein
Schweiz;GR;7430;0;Thusis;Thusis
Schweiz;GR;7428;0;Tschappina;Tschappina
Schweiz;GR;7428;2;Tschappina;Glaspass
Schweiz;GR;7427;0;Urmein;Urmein
Schweiz;GR;7104;0;Safiental;Versam
Schweiz;GR;7106;0;Safiental;Tenna
Schweiz;GR;7107;0;Safiental;Safien Platz
Schweiz;GR;7109;0;Safiental;Thalkirch
Schweiz;GR;7122;0;Safiental;Valendas
Schweiz;GR;7404;0;Domleschg;Feldis/Veulden
Schweiz;GR;7407;0;Domleschg;Trans
Schweiz;GR;7415;0;Domleschg;Rodels
Schweiz;GR;7415;2;Domleschg;Pratval
Schweiz;GR;7416;0;Domleschg;Almens
Schweiz;GR;7417;0;Domleschg;Paspels
Schweiz;GR;7418;0;Domleschg;Tumegl/Tomils
Schweiz;GR;7419;0;Domleschg;Scheid
Schweiz;GR;7446;0;Avers;Campsut-Cröt
Schweiz;GR;7447;0;Avers;Cresta (Avers)
Schweiz;GR;7447;1;Avers;Am Bach (Avers)
Schweiz;GR;7448;0;Avers;Juf
Schweiz;GR;7438;0;Hinterrhein;Hinterrhein
Schweiz;GR;7437;0;Nufenen;Nufenen
Schweiz;GR;7435;0;Splügen;Splügen
Schweiz;GR;7436;0;Splügen;Medels im Rheinwald
Schweiz;GR;7434;0;Sufers;Sufers
Schweiz;GR;7440;0;Andeer;Andeer
Schweiz;GR;7442;0;Andeer;Clugin
Schweiz;GR;7443;0;Andeer;Pignia
Schweiz;GR;7433;5;Casti-Wergenstein;Wergenstein
Schweiz;GR;7433;0;Donat;Donat
Schweiz;GR;7433;2;Donat;Farden
Schweiz;GR;7433;3;Lohn (GR);Lohn GR
Schweiz;GR;7433;4;Mathon;Mathon
Schweiz;GR;7430;2;Rongellen;Rongellen
Schweiz;GR;7432;0;Zillis-Reischen;Zillis
Schweiz;GR;7444;0;Ferrera;Ausserferrera
Schweiz;GR;7445;0;Ferrera;Innerferrera
Schweiz;GR;7445;0;Ferrera;Innerferrera
Schweiz;GR;7402;0;Bonaduz;Bonaduz
Schweiz;GR;7013;0;Domat/Ems;Domat/Ems
Schweiz;GR;7403;0;Rhäzüns;Rhäzüns
Schweiz;GR;7012;0;Felsberg;Felsberg
Schweiz;GR;7017;0;Flims;Flims Dorf
Schweiz;GR;7018;0;Flims;Flims Waldhaus
Schweiz;GR;7019;0;Flims;Fidaz
Schweiz;GR;7015;0;Tamins;Tamins
Schweiz;GR;7014;0;Trin;Trin
Schweiz;GR;7016;0;Trin;Trin Mulin
Schweiz;GR;7527;0;Zernez;Brail
Schweiz;GR;7530;0;Zernez;Zernez
Schweiz;GR;7542;0;Zernez;Susch
Schweiz;GR;7543;0;Zernez;Lavin
Schweiz;GR;7562;0;Samnaun;Samnaun-Compatsch
Schweiz;GR;7563;0;Samnaun;Samnaun Dorf
Schweiz;GR;7545;0;Scuol;Guarda
Schweiz;GR;7546;0;Scuol;Ardez
Schweiz;GR;7550;0;Scuol;Scuol
Schweiz;GR;7551;0;Scuol;Ftan
Schweiz;GR;7552;0;Scuol;Vulpera
Schweiz;GR;7553;0;Scuol;Tarasp
Schweiz;GR;7554;0;Scuol;Sent
Schweiz;GR;7554;2;Scuol;Crusch
Schweiz;GR;7556;0;Valsot;Ramosch
Schweiz;GR;7556;0;Valsot;Ramosch
Schweiz;GR;7557;0;Valsot;Vnà
Schweiz;GR;7558;0;Valsot;Strada
Schweiz;GR;7559;0;Valsot;Tschlin
Schweiz;GR;7560;0;Valsot;Martina
Schweiz;GR;7502;0;Bever;Bever
Schweiz;GR;7502;0;Bever;Bever
Schweiz;GR;7505;0;Celerina/Schlarigna;Celerina/Schlarigna
Schweiz;GR;7523;0;Madulain;Madulain
Schweiz;GR;7523;0;Madulain;Madulain
Schweiz;GR;7504;0;Pontresina;Pontresina
Schweiz;GR;7522;0;La Punt-Chamues-ch;La Punt-Chamues-ch
Schweiz;GR;7503;0;Samedan;Samedan
Schweiz;GR;7500;0;St. Moritz;St. Moritz
Schweiz;GR;7525;0;S-chanf;S-chanf
Schweiz;GR;7526;0;S-chanf;Cinuos-chel
Schweiz;GR;7514;0;Sils im Engadin/Segl;Sils/Segl Maria
Schweiz;GR;7514;2;Sils im Engadin/Segl;Fex
Schweiz;GR;7515;0;Sils im Engadin/Segl;Sils/Segl Baselgia
Schweiz;GR;7517;0;Sils im Engadin/Segl;Plaun da Lej
Schweiz;GR;7512;0;Silvaplana;Champfèr
Schweiz;GR;7513;0;Silvaplana;Silvaplana
Schweiz;GR;7513;2;Silvaplana;Silvaplana-Surlej
Schweiz;GR;7524;0;Zuoz;Zuoz
Schweiz;GR;7524;0;Zuoz;Zuoz
Schweiz;GR;7516;0;Bregaglia;Maloja
Schweiz;GR;7602;0;Bregaglia;Casaccia
Schweiz;GR;7603;0;Bregaglia;Vicosoprano
Schweiz;GR;7604;0;Bregaglia;Borgonovo
Schweiz;GR;7605;0;Bregaglia;Stampa
Schweiz;GR;7606;0;Bregaglia;Promontogno
Schweiz;GR;7606;1;Bregaglia;Bondo
Schweiz;GR;7608;0;Bregaglia;Castasegna
Schweiz;GR;7610;0;Bregaglia;Soglio
Schweiz;GR;6542;0;Buseno;Buseno
Schweiz;GR;6540;0;Castaneda;Castaneda
Schweiz;GR;6547;0;Rossa;Augio
Schweiz;GR;6548;0;Rossa;Rossa
Schweiz;GR;6541;0;Santa Maria in Calanca;Sta. Maria in Calanca
Schweiz;GR;6558;0;Lostallo;Lostallo
Schweiz;GR;6563;0;Mesocco;Mesocco
Schweiz;GR;6565;0;Mesocco;S. Bernardino
Schweiz;GR;6562;0;Soazza;Soazza
Schweiz;GR;6557;0;Cama;Cama
Schweiz;GR;6537;0;Grono;Grono
Schweiz;GR;6538;0;Grono;Verdabbio
Schweiz;GR;6538;0;Grono;Verdabbio
Schweiz;GR;6556;0;Grono;Leggia
Schweiz;GR;6535;0;Roveredo (GR);Roveredo GR
Schweiz;GR;6549;0;Roveredo (GR);Laura
Schweiz;GR;6534;0;San Vittore;S. Vittore
Schweiz;GR;6534;0;San Vittore;S. Vittore
Schweiz;GR;6543;0;Calanca;Arvigo
Schweiz;GR;6544;0;Calanca;Braggio
Schweiz;GR;6545;0;Calanca;Selma
Schweiz;GR;6546;0;Calanca;Cauco
Schweiz;GR;7532;0;Val Müstair;Tschierv
Schweiz;GR;7533;0;Val Müstair;Fuldera
Schweiz;GR;7534;0;Val Müstair;Lü
Schweiz;GR;7535;0;Val Müstair;Valchava
Schweiz;GR;7536;0;Val Müstair;Sta. Maria Val Müstair
Schweiz;GR;7537;0;Val Müstair;Müstair
Schweiz;GR;7260;0;Davos;Davos Dorf
Schweiz;GR;7265;0;Davos;Davos Wolfgang
Schweiz;GR;7270;0;Davos;Davos Platz
Schweiz;GR;7272;0;Davos;Davos Clavadel
Schweiz;GR;7276;0;Davos;Davos Frauenkirch
Schweiz;GR;7277;0;Davos;Davos Glaris
Schweiz;GR;7278;0;Davos;Davos Monstein
Schweiz;GR;7494;0;Davos;Davos Wiesen
Schweiz;GR;7235;0;Fideris;Fideris
Schweiz;GR;7232;0;Furna;Furna
Schweiz;GR;7231;0;Jenaz;Pragg-Jenaz
Schweiz;GR;7233;0;Jenaz;Jenaz
Schweiz;GR;7247;0;Klosters-Serneus;Saas im Prättigau
Schweiz;GR;7249;0;Klosters-Serneus;Serneus
Schweiz;GR;7250;0;Klosters-Serneus;Klosters
Schweiz;GR;7252;0;Klosters-Serneus;Klosters Dorf
Schweiz;GR;7241;0;Conters im Prättigau;Conters im Prättigau
Schweiz;GR;7240;0;Küblis;Küblis
Schweiz;GR;7223;0;Luzein;Buchen im Prättigau
Schweiz;GR;7224;0;Luzein;Putz
Schweiz;GR;7242;0;Luzein;Luzein
Schweiz;GR;7243;0;Luzein;Pany
Schweiz;GR;7244;0;Luzein;Gadenstätt
Schweiz;GR;7245;0;Luzein;Ascharina
Schweiz;GR;7246;0;Luzein;St. Antönien
Schweiz;GR;7000;0;Chur;Chur
Schweiz;GR;7062;0;Churwalden;Passugg
Schweiz;GR;7074;0;Churwalden;Malix
Schweiz;GR;7075;0;Churwalden;Churwalden
Schweiz;GR;7076;0;Churwalden;Parpan
Schweiz;GR;7027;0;Arosa;Castiel
Schweiz;GR;7027;1;Arosa;Lüen
Schweiz;GR;7027;3;Arosa;Calfreisen
Schweiz;GR;7028;0;Arosa;St. Peter
Schweiz;GR;7028;1;Arosa;Pagig
Schweiz;GR;7029;0;Arosa;Peist
Schweiz;GR;7050;0;Arosa;Arosa
Schweiz;GR;7056;0;Arosa;Molinis
Schweiz;GR;7057;0;Arosa;Langwies
Schweiz;GR;7058;0;Arosa;Litzirüti
Schweiz;GR;7026;0;Maladers;Maladers
Schweiz;GR;7063;0;Tschiertschen-Praden;Praden
Schweiz;GR;7064;0;Tschiertschen-Praden;Tschiertschen
Schweiz;GR;7023;0;Haldenstein;Haldenstein
Schweiz;GR;7202;0;Trimmis;Says
Schweiz;GR;7203;0;Trimmis;Trimmis
Schweiz;GR;7204;0;Untervaz;Untervaz
Schweiz;GR;7205;0;Zizers;Zizers
Schweiz;GR;7306;0;Fläsch;Fläsch
Schweiz;GR;7307;0;Jenins;Jenins
Schweiz;GR;7304;0;Maienfeld;Maienfeld
Schweiz;GR;7208;0;Malans;Malans GR
Schweiz;GR;7206;0;Landquart;Igis
Schweiz;GR;7302;0;Landquart;Landquart
Schweiz;GR;7303;0;Landquart;Mastrils
Schweiz;GR;7213;0;Grüsch;Valzeina
Schweiz;GR;7214;0;Grüsch;Grüsch
Schweiz;GR;7215;0;Grüsch;Fanas
Schweiz;GR;7220;0;Schiers;Schiers
Schweiz;GR;7220;0;Schiers;Schiers
Schweiz;GR;7222;0;Schiers;Lunden
Schweiz;GR;7226;0;Schiers;Stels
Schweiz;GR;7226;0;Schiers;Stels
Schweiz;GR;7226;2;Schiers;Fajauna
Schweiz;GR;7228;0;Schiers;Schuders
Schweiz;GR;7228;1;Schiers;Pusserein
Schweiz;GR;7212;0;Seewis im Prättigau;Seewis Dorf
Schweiz;GR;7212;1;Seewis im Prättigau;Seewis-Pardisla
Schweiz;GR;7212;2;Seewis im Prättigau;Seewis-Schmitten
Schweiz;GR;7162;0;Breil/Brigels;Tavanasa
Schweiz;GR;7163;0;Breil/Brigels;Danis
Schweiz;GR;7164;0;Breil/Brigels;Dardin
Schweiz;GR;7165;0;Breil/Brigels;Breil/Brigels
Schweiz;GR;7180;0;Disentis/Mustér;Disentis/Mustér
Schweiz;GR;7182;0;Disentis/Mustér;Cavardiras
Schweiz;GR;7183;0;Disentis/Mustér;Mumpé Medel
Schweiz;GR;7186;0;Disentis/Mustér;Segnas
Schweiz;GR;7184;0;Medel (Lucmagn);Curaglia
Schweiz;GR;7185;0;Medel (Lucmagn);Platta
Schweiz;GR;7172;0;Sumvitg;Rabius
Schweiz;GR;7173;0;Sumvitg;Surrein
Schweiz;GR;7174;0;Sumvitg;S. Benedetg
Schweiz;GR;7175;0;Sumvitg;Sumvitg
Schweiz;GR;7176;0;Sumvitg;Cumpadials
Schweiz;GR;7187;0;Tujetsch;Camischolas
Schweiz;GR;7188;0;Tujetsch;Sedrun
Schweiz;GR;7189;0;Tujetsch;Rueras
Schweiz;GR;7166;0;Trun;Trun
Schweiz;GR;7167;0;Trun;Zignau
Schweiz;GR;7168;0;Trun;Schlans
Schweiz;GR;7134;0;Obersaxen Mundaun;Obersaxen
Schweiz;GR;7137;0;Obersaxen Mundaun;Flond
Schweiz;GR;7138;0;Obersaxen Mundaun;Surcuolm
Schweiz;AG;5000;0;Aarau;Aarau
Schweiz;AG;5004;0;Aarau;Aarau
Schweiz;AG;5032;0;Aarau;Aarau Rohr
Schweiz;AG;5023;0;Biberstein;Biberstein
Schweiz;AG;5033;0;Buchs (AG);Buchs AG
Schweiz;AG;5025;0;Densbüren;Asp
Schweiz;AG;5026;0;Densbüren;Densbüren
Schweiz;AG;5017;0;Erlinsbach (AG);Barmelweid
Schweiz;AG;5018;0;Erlinsbach (AG);Erlinsbach
Schweiz;AG;5722;0;Gränichen;Gränichen
Schweiz;AG;5042;0;Hirschthal;Hirschthal
Schweiz;AG;5022;0;Küttigen;Rombach
Schweiz;AG;5024;0;Küttigen;Küttigen
Schweiz;AG;5037;0;Muhen;Muhen
Schweiz;AG;5036;0;Oberentfelden;Oberentfelden
Schweiz;AG;5034;0;Suhr;Suhr
Schweiz;AG;5035;0;Unterentfelden;Unterentfelden
Schweiz;AG;5400;0;Baden;Baden
Schweiz;AG;5404;0;Baden;Baden
Schweiz;AG;5405;2;Baden;Dättwil AG
Schweiz;AG;5406;2;Baden;Rütihof
Schweiz;AG;5454;0;Bellikon;Bellikon
Schweiz;AG;8962;0;Bergdietikon;Bergdietikon
Schweiz;AG;5413;0;Birmenstorf (AG);Birmenstorf AG
Schweiz;AG;5408;0;Ennetbaden;Ennetbaden
Schweiz;AG;5442;0;Fislisbach;Fislisbach
Schweiz;AG;5423;0;Freienwil;Freienwil
Schweiz;AG;5412;0;Gebenstorf;Gebenstorf
Schweiz;AG;5412;1;Gebenstorf;Vogelsang AG
Schweiz;AG;8956;0;Killwangen;Killwangen
Schweiz;AG;5444;0;Künten;Künten
Schweiz;AG;5506;0;Mägenwil;Mägenwil
Schweiz;AG;5507;0;Mellingen;Mellingen
Schweiz;AG;5432;0;Neuenhof;Neuenhof
Schweiz;AG;5443;0;Niederrohrdorf;Niederrohrdorf
Schweiz;AG;5452;0;Oberrohrdorf;Oberrohrdorf
Schweiz;AG;5415;0;Obersiggenthal;Nussbaumen AG
Schweiz;AG;5415;1;Obersiggenthal;Hertenstein AG
Schweiz;AG;5415;2;Obersiggenthal;Rieden AG
Schweiz;AG;5416;0;Obersiggenthal;Kirchdorf AG
Schweiz;AG;5453;0;Remetschwil;Remetschwil
Schweiz;AG;8957;0;Spreitenbach;Spreitenbach
Schweiz;AG;5608;0;Stetten (AG);Stetten AG
Schweiz;AG;5300;0;Turgi;Turgi
Schweiz;AG;5301;0;Untersiggenthal;Siggenthal Station
Schweiz;AG;5417;0;Untersiggenthal;Untersiggenthal
Schweiz;AG;5430;0;Wettingen;Wettingen
Schweiz;AG;5512;0;Wohlenschwil;Wohlenschwil
Schweiz;AG;5303;0;Würenlingen;Würenlingen
Schweiz;AG;5436;0;Würenlos;Würenlos
Schweiz;AG;8109;0;Würenlos;Kloster Fahr
Schweiz;AG;5420;0;Ehrendingen;Ehrendingen
Schweiz;AG;8905;3;Arni (AG);Arni AG
Schweiz;AG;8965;0;Berikon;Berikon
Schweiz;AG;5620;0;Bremgarten (AG);Bremgarten AG
Schweiz;AG;5626;0;Bremgarten (AG);Hermetschwil-Staffeln
Schweiz;AG;5619;0;Büttikon;Büttikon AG
Schweiz;AG;5605;0;Dottikon;Dottikon
Schweiz;AG;5445;0;Eggenwil;Eggenwil
Schweiz;AG;5525;0;Fischbach-Göslikon;Fischbach-Göslikon
Schweiz;AG;5607;0;Hägglingen;Hägglingen
Schweiz;AG;8916;0;Jonen;Jonen
Schweiz;AG;5524;0;Niederwil (AG);Niederwil AG
Schweiz;AG;5524;2;Niederwil (AG);Nesselnbach
Schweiz;AG;8917;0;Oberlunkhofen;Oberlunkhofen
Schweiz;AG;8966;0;Oberwil-Lieli;Oberwil-Lieli
Schweiz;AG;8964;0;Rudolfstetten-Friedlisberg;Rudolfstetten
Schweiz;AG;5614;0;Sarmenstorf;Sarmenstorf
Schweiz;AG;5522;0;Tägerig;Tägerig
Schweiz;AG;5619;2;Uezwil;Uezwil
Schweiz;AG;8918;0;Unterlunkhofen;Unterlunkhofen
Schweiz;AG;5612;0;Villmergen;Villmergen
Schweiz;AG;5613;0;Villmergen;Hilfikon
Schweiz;AG;8967;0;Widen;Widen
Schweiz;AG;5610;0;Wohlen (AG);Wohlen AG
Schweiz;AG;5611;0;Wohlen (AG);Anglikon
Schweiz;AG;5621;0;Zufikon;Zufikon
Schweiz;AG;8905;2;Islisberg;Islisberg
Schweiz;AG;5105;0;Auenstein;Auenstein
Schweiz;AG;5242;1;Birr;Birr
Schweiz;AG;5244;0;Birrhard;Birrhard
Schweiz;AG;5076;0;Bözen;Bözen
Schweiz;AG;5200;0;Brugg;Brugg AG
Schweiz;AG;5222;0;Brugg;Umiken
Schweiz;AG;5078;0;Effingen;Effingen
Schweiz;AG;5077;0;Elfingen;Elfingen
Schweiz;AG;5245;0;Habsburg;Habsburg
Schweiz;AG;5212;0;Hausen (AG);Hausen AG
Schweiz;AG;5242;2;Lupfig;Lupfig
Schweiz;AG;5318;0;Mandach;Mandach
Schweiz;AG;5237;0;Mönthal;Mönthal
Schweiz;AG;5243;0;Mülligen;Mülligen
Schweiz;AG;5236;0;Remigen;Remigen
Schweiz;AG;5223;0;Riniken;Riniken
Schweiz;AG;5235;0;Rüfenach;Rüfenach AG
Schweiz;AG;5246;0;Scherz;Scherz
Schweiz;AG;5116;0;Schinznach-Bad;Schinznach Bad
Schweiz;AG;5112;0;Thalheim (AG);Thalheim AG
Schweiz;AG;5106;0;Veltheim (AG);Veltheim AG
Schweiz;AG;5233;0;Villigen;Stilli
Schweiz;AG;5234;0;Villigen;Villigen
Schweiz;AG;5213;0;Villnachern;Villnachern
Schweiz;AG;5210;0;Windisch;Windisch
Schweiz;AG;5225;1;Bözberg;Bözberg
Schweiz;AG;5107;0;Schinznach;Schinznach Dorf
Schweiz;AG;5108;0;Schinznach;Oberflachs
Schweiz;AG;5712;0;Beinwil am See;Beinwil am See
Schweiz;AG;5708;0;Birrwil;Birrwil
Schweiz;AG;5736;0;Burg (AG);Burg AG
Schweiz;AG;5724;0;Dürrenäsch;Dürrenäsch
Schweiz;AG;5728;0;Gontenschwil;Gontenschwil
Schweiz;AG;5043;0;Holziken;Holziken
Schweiz;AG;5733;0;Leimbach (AG);Leimbach AG
Schweiz;AG;5725;0;Leutwil;Leutwil
Schweiz;AG;5737;0;Menziken;Menziken
Schweiz;AG;5727;0;Oberkulm;Oberkulm
Schweiz;AG;5734;0;Reinach (AG);Reinach AG
Schweiz;AG;5044;0;Schlossrued;Schlossrued
Schweiz;AG;5046;1;Schmiedrued;Schmiedrued
Schweiz;AG;5046;2;Schmiedrued;Walde AG
Schweiz;AG;5040;0;Schöftland;Schöftland
Schweiz;AG;5723;0;Teufenthal (AG);Teufenthal AG
Schweiz;AG;5726;0;Unterkulm;Unterkulm
Schweiz;AG;5732;0;Zetzwil;Zetzwil
Schweiz;AG;5074;0;Eiken;Eiken
Schweiz;AG;5070;0;Frick;Frick
Schweiz;AG;5272;0;Gansingen;Gansingen
Schweiz;AG;5073;0;Gipf-Oberfrick;Gipf-Oberfrick
Schweiz;AG;5027;0;Herznach;Herznach
Schweiz;AG;5075;0;Hornussen;Hornussen
Schweiz;AG;5082;0;Kaisten;Kaisten
Schweiz;AG;5083;0;Kaisten;Ittenthal
Schweiz;AG;5080;0;Laufenburg;Laufenburg
Schweiz;AG;5084;0;Laufenburg;Rheinsulz
Schweiz;AG;5085;0;Laufenburg;Sulz AG
Schweiz;AG;4333;0;Münchwilen (AG);Münchwilen AG
Schweiz;AG;5062;0;Oberhof;Oberhof
Schweiz;AG;5072;0;Oeschgen;Oeschgen
Schweiz;AG;5326;0;Schwaderloch;Schwaderloch
Schweiz;AG;4334;0;Sisseln;Sisseln AG
